train_loss,train_acc,test_acc
4.494130611419678,0.02312,0.0456
4.202155590057373,0.06522,0.0796
4.037290573120117,0.09776,0.1061
3.9415812492370605,0.12348,0.1258
3.8003427982330322,0.14538,0.1411
3.702321767807007,0.16364,0.1512
3.600377321243286,0.18006,0.1631
3.530885934829712,0.1957,0.1732
3.456763744354248,0.20922,0.1817
3.5020134449005127,0.22208,0.1903
3.277672529220581,0.23482,0.1968
3.3054630756378174,0.24648,0.2004
3.290245771408081,0.25722,0.2064
3.2054591178894043,0.2688,0.2135
3.2192790508270264,0.27782,0.2186
3.039457082748413,0.28746,0.2234
3.056281328201294,0.29776,0.228
3.015906810760498,0.3067,0.2339
2.9716365337371826,0.31698,0.2376
2.8895905017852783,0.3254,0.2406
2.794588327407837,0.33418,0.2448
2.778622627258301,0.34342,0.2464
2.875917434692383,0.35322,0.2497
2.5332887172698975,0.3618,0.2516
2.5914089679718018,0.3708,0.2545
2.7012252807617188,0.38002,0.2567
2.641352415084839,0.39016,0.2595
2.587369203567505,0.39762,0.2615
2.568495512008667,0.40676,0.2647
2.709963321685791,0.41522,0.2671
2.536384105682373,0.42458,0.27
2.494954824447632,0.4337,0.2712
2.4344987869262695,0.44134,0.2719
2.362651824951172,0.4498,0.2737
2.4824554920196533,0.45818,0.2759
2.316736936569214,0.46868,0.2775
2.393585681915283,0.47686,0.2787
2.215050220489502,0.48524,0.2802
2.193673610687256,0.4944,0.2816
2.268456220626831,0.50366,0.2837
2.2396655082702637,0.51112,0.2842
2.108809232711792,0.52132,0.2847
2.1940081119537354,0.52954,0.2865
1.9928879737854004,0.53884,0.2885
1.8372677564620972,0.54858,0.2895
2.043614149093628,0.55714,0.2901
2.0352914333343506,0.56438,0.2915
1.7483370304107666,0.57468,0.2918
1.8769763708114624,0.58264,0.2911
1.8936983346939087,0.59066,0.2935
1.8717234134674072,0.59988,0.294
1.7545992136001587,0.60912,0.2958
1.7976462841033936,0.6173,0.2947
1.7543373107910156,0.62744,0.2962
1.6744017601013184,0.63612,0.2974
1.6850444078445435,0.64516,0.2974
1.768784523010254,0.65368,0.2977
1.6281694173812866,0.66264,0.2984
1.5989819765090942,0.67054,0.2982
1.534336805343628,0.68064,0.2995
1.5400171279907227,0.68922,0.2998
1.483762264251709,0.69702,0.2981
1.4898029565811157,0.707,0.3004
1.3776086568832397,0.7146,0.2987
1.4811948537826538,0.72254,0.2997
1.3244059085845947,0.7336,0.2999
1.4377497434616089,0.7396,0.3
1.2574769258499146,0.74916,0.2991
1.2102892398834229,0.7571,0.2989
1.2482548952102661,0.76506,0.3011
1.1887400150299072,0.7757,0.2994
1.2492456436157227,0.78152,0.3006
1.2533458471298218,0.78888,0.3014
1.0610260963439941,0.79898,0.301
1.1324383020401,0.80686,0.301
1.100422739982605,0.8151,0.3019
0.9666942358016968,0.8225,0.3016
1.0599409341812134,0.83044,0.3014
1.0986297130584717,0.8368,0.2991
1.0144308805465698,0.84588,0.3025
1.0267822742462158,0.85284,0.3007
0.8671174049377441,0.85924,0.3005
0.8822239637374878,0.86598,0.2994
0.8725228905677795,0.87336,0.2991
0.8697785139083862,0.87982,0.299
0.8352728486061096,0.8873,0.2995
0.8434535264968872,0.89408,0.2981
0.7880415320396423,0.89968,0.297
0.7622290253639221,0.90468,0.297
0.7235227227210999,0.90992,0.2967
0.6792246699333191,0.9174,0.2945
0.7174950838088989,0.92222,0.2954
0.6426568627357483,0.92812,0.2949
0.6531124711036682,0.9322,0.2933
0.6665557026863098,0.93788,0.2942
0.5800955891609192,0.94312,0.2919
0.598781943321228,0.94798,0.2927
0.5368841886520386,0.94992,0.2909
0.6532160639762878,0.95476,0.2906
0.49959877133369446,0.95932,0.2904
0.49762213230133057,0.96322,0.2903
0.4999345541000366,0.96604,0.2897
0.49260860681533813,0.96948,0.2886
0.5202654004096985,0.97234,0.288
0.4528341293334961,0.97494,0.2864
0.39462465047836304,0.9784,0.2884
0.44121259450912476,0.98084,0.2872
0.39085954427719116,0.98236,0.2866
0.38312816619873047,0.9843,0.2862
0.3413534462451935,0.98658,0.2846
0.3284450173377991,0.98804,0.284
0.3039693236351013,0.98962,0.2853
0.318263441324234,0.99116,0.2843
0.31489717960357666,0.99234,0.2844
0.29220831394195557,0.99372,0.2847
0.31106165051460266,0.99436,0.2842
0.24778252840042114,0.99492,0.2835
0.25174304842948914,0.99576,0.284
0.2595303952693939,0.99634,0.2826
0.26582619547843933,0.9968,0.2846
0.27244246006011963,0.99746,0.2856
0.2120010256767273,0.9977,0.2833
0.19742320477962494,0.998,0.2829
0.19668544828891754,0.9983,0.2837
0.19021949172019958,0.99848,0.2829
0.1708594560623169,0.99868,0.2855
0.15819422900676727,0.99886,0.2825
0.15448880195617676,0.99894,0.2828
0.1528616100549698,0.99904,0.2827
0.14981624484062195,0.99936,0.2828
0.1944415420293808,0.99942,0.2846
0.13334326446056366,0.9995,0.2833
0.13958074152469635,0.99962,0.2841
0.12869010865688324,0.99956,0.2832
0.12300287932157516,0.99962,0.2845
0.11152306944131851,0.99962,0.2846
0.1078765019774437,0.99962,0.2829
0.11429096758365631,0.99966,0.2842
0.1057419553399086,0.99972,0.2834
0.09177801758050919,0.99972,0.2856
0.10859643667936325,0.9997,0.2843
0.0978429988026619,0.99972,0.2838
0.1049036756157875,0.99972,0.2833
0.07827921956777573,0.99976,0.2845
0.08233044296503067,0.99976,0.2852
0.0712694525718689,0.9997,0.2843
0.06277164071798325,0.9997,0.2839
0.06275571882724762,0.9997,0.282
0.06436608731746674,0.9998,0.285
0.07528676092624664,0.99974,0.2839
0.07004984468221664,0.99976,0.2851
0.053523335605859756,0.99974,0.2839
0.05693867802619934,0.99972,0.2849
0.052646130323410034,0.99978,0.2845
0.043602894991636276,0.9997,0.2842
0.050505392253398895,0.99974,0.284
0.04434797912836075,0.9998,0.2846
0.05119559168815613,0.99968,0.2863
0.05059429630637169,0.99976,0.2843
0.040663011372089386,0.99966,0.2848
0.0397627130150795,0.99978,0.2853
0.03657740354537964,0.99974,0.2844
0.03733193501830101,0.99974,0.2842
0.03026401996612549,0.99972,0.2846
0.03234626725316048,0.99974,0.2836
0.0304357148706913,0.99972,0.2846
0.04077482968568802,0.99978,0.284
0.03611399978399277,0.99974,0.2844
0.04081524908542633,0.99974,0.2833
0.025120161473751068,0.99976,0.284
0.024759596213698387,0.99974,0.2855
0.022571617737412453,0.99974,0.2837
0.02465050294995308,0.99978,0.2841
0.0219246968626976,0.99974,0.2834
0.021466229110956192,0.99978,0.2844
0.021254532039165497,0.99972,0.2848
0.03509172797203064,0.99976,0.2825
0.027241207659244537,0.99974,0.2828
0.019822562113404274,0.99974,0.2842
0.018715567886829376,0.99974,0.2838
0.01665165089070797,0.99978,0.2842
0.0272216834127903,0.99968,0.284
0.014655782841145992,0.99974,0.2831
0.019984237849712372,0.99982,0.2835
0.01639627479016781,0.99972,0.2842
0.018150338903069496,0.99972,0.2848
0.01479410845786333,0.99976,0.2832
0.017925558611750603,0.9997,0.283
0.013230870477855206,0.99976,0.2837
0.012315589934587479,0.99974,0.2836
0.011300601065158844,0.99976,0.2842
0.012361119501292706,0.99976,0.2842
0.012190486304461956,0.99968,0.2833
0.012366733513772488,0.9997,0.2849
0.013290193863213062,0.99974,0.2836
0.009983179159462452,0.99972,0.2838
0.01035277172923088,0.99978,0.2836
0.009777745231986046,0.99974,0.2839
0.020086931064724922,0.99972,0.2846
0.008310300298035145,0.99978,0.2831
