train_loss,train_acc,test_acc
3.5093607902526855,0.12152,0.1809
3.2395241260528564,0.2461,0.2349
2.982560157775879,0.32564,0.2711
2.486375093460083,0.40242,0.2888
2.1985981464385986,0.47822,0.3009
1.8901563882827759,0.55408,0.3097
1.6437076330184937,0.63554,0.3114
1.340038537979126,0.71504,0.3078
1.1010338068008423,0.79436,0.3095
0.9179092645645142,0.86498,0.3025
0.6741272211074829,0.92034,0.3004
0.46750226616859436,0.96148,0.2972
0.3424055576324463,0.98394,0.2995
0.2366594821214676,0.99436,0.2957
0.16285283863544464,0.99774,0.2945
0.1320761889219284,0.999,0.2931
0.09075354784727097,0.99942,0.2926
0.08210775256156921,0.99964,0.2929
0.055109281092882156,0.99966,0.2936
0.050075072795152664,0.9997,0.2918
0.05980260670185089,0.99966,0.2928
0.0399969182908535,0.99968,0.294
0.02999827452003956,0.99964,0.2905
0.026757467538118362,0.9997,0.2919
0.02302878350019455,0.99962,0.2924
0.02261417731642723,0.99968,0.2924
0.018355730921030045,0.9996,0.2922
0.014891586266458035,0.99966,0.2926
0.015731940045952797,0.99964,0.2915
0.013220204971730709,0.99972,0.2918
0.010880902409553528,0.99968,0.2916
0.012097721919417381,0.9997,0.2919
0.01132054440677166,0.99976,0.2927
0.025842320173978806,0.9997,0.2913
0.008361699059605598,0.9997,0.2929
0.008801116608083248,0.99972,0.2906
0.008290843106806278,0.99976,0.2914
0.025728864595294,0.99976,0.2923
0.008482666686177254,0.99972,0.2913
0.008637766353785992,0.99976,0.2932
0.006160787306725979,0.99978,0.2936
0.007546795066446066,0.99966,0.2903
0.005722859408706427,0.99958,0.2901
0.008367582224309444,0.9993,0.2887
0.013921168632805347,0.99838,0.2894
0.02603873424232006,0.9971,0.2831
0.04629376530647278,0.99772,0.2824
0.006109460256993771,0.99922,0.2901
0.004222833551466465,0.99966,0.2903
0.004068366251885891,0.9997,0.2909
0.0034006773494184017,0.9996,0.2914
0.002830252982676029,0.99962,0.2896
0.002900185529142618,0.99968,0.2921
0.021896453574299812,0.99972,0.2906
0.019604133442044258,0.99968,0.2944
0.0023111465852707624,0.99974,0.2917
0.003099112305790186,0.99972,0.2918
0.001969347707927227,0.99976,0.2928
0.014096157625317574,0.99974,0.2923
0.0016102367080748081,0.99972,0.2936
0.01175781525671482,0.99974,0.2918
0.0013215800281614065,0.99976,0.2931
0.001333329826593399,0.99974,0.2914
0.0014181355945765972,0.99966,0.2928
0.0015572147676721215,0.9997,0.292
0.0015944703482091427,0.99976,0.2934
0.0016095835017040372,0.9998,0.2902
0.0016544905956834555,0.99978,0.2922
0.0012585207587108016,0.99974,0.2945
0.0009253728203475475,0.99974,0.2906
0.00103729625698179,0.99978,0.2933
0.0010569717269390821,0.9997,0.2919
0.0009147493983618915,0.99976,0.2918
0.017200205475091934,0.99976,0.2903
0.0009271563030779362,0.9998,0.2886
0.0013034800067543983,0.99974,0.29
0.0010032245190814137,0.99976,0.2914
0.0008289011311717331,0.99978,0.2934
0.004310277756303549,0.99972,0.29
0.0658106580376625,0.97968,0.2719
0.007950213737785816,0.99694,0.2864
0.005966552533209324,0.99962,0.2926
0.0024101482704281807,0.99964,0.2919
0.0022101893555372953,0.99968,0.2932
0.0013797080609947443,0.99966,0.2921
0.007175705395638943,0.99968,0.2929
0.004681556485593319,0.9997,0.293
0.00158316467422992,0.99966,0.2916
0.001131565310060978,0.99978,0.2932
0.0009721079259179533,0.99976,0.293
0.0009840294951573014,0.99976,0.2931
0.0009150039404630661,0.99974,0.2932
0.0008712593698874116,0.99974,0.2941
0.0007782074389979243,0.99972,0.2939
0.0006196188041940331,0.99974,0.2943
0.009823769330978394,0.99974,0.2937
0.008070160634815693,0.9997,0.2955
0.0051442408002913,0.99974,0.2935
0.009113891050219536,0.99972,0.2947
0.0005980754503980279,0.99972,0.2946
0.0005965942982584238,0.99978,0.2937
0.0005683053750544786,0.99974,0.2936
0.0007572675822302699,0.99968,0.2956
0.0003855512186419219,0.9998,0.293
0.0004035899764858186,0.99978,0.2941
0.0005003957194276154,0.9997,0.2973
0.0003660712973214686,0.9997,0.2957
0.00038366089574992657,0.9997,0.2936
0.007016780786216259,0.99974,0.2962
0.00039517966797575355,0.99974,0.2952
0.00043902324978262186,0.99974,0.2953
0.0003725529822986573,0.9997,0.2929
0.010083853267133236,0.99972,0.2935
0.0003551424015313387,0.99968,0.2963
0.0002950262278318405,0.99968,0.2932
