train_loss,train_acc,test_acc
3.800506114959717,0.0538,0.0846
3.191960334777832,0.14544,0.1876
2.7265098094940186,0.2335,0.233
2.31463885307312,0.31944,0.2683
2.1688313484191895,0.39728,0.278
1.9552751779556274,0.476,0.3086
1.5994913578033447,0.5662,0.3052
1.2848711013793945,0.6386,0.3127
0.9488219022750854,0.71008,0.3258
0.8460530638694763,0.77084,0.3034
0.7559286952018738,0.81098,0.3124
0.5779134631156921,0.84886,0.3226
0.4940677881240845,0.88402,0.3252
0.34460368752479553,0.90016,0.3318
0.313693642616272,0.9139,0.3095
0.3019898235797882,0.92696,0.3243
0.3612498939037323,0.92978,0.3371
0.24351882934570312,0.93974,0.3413
0.24014264345169067,0.94524,0.3412
0.1598842293024063,0.9528,0.3447
0.18579325079917908,0.95184,0.339
0.1788211613893509,0.95402,0.3401
0.17616958916187286,0.95434,0.3518
0.1747603714466095,0.95434,0.3591
0.10066580772399902,0.9612,0.332
0.16685043275356293,0.95936,0.3376
0.1522393375635147,0.9565,0.3523
0.08171558380126953,0.96636,0.3499
0.17621949315071106,0.96234,0.3482
0.07617002725601196,0.96844,0.3529
0.16458746790885925,0.9664,0.3379
0.12551812827587128,0.96898,0.3437
0.10046008974313736,0.96692,0.3495
0.14286239445209503,0.96746,0.3435
0.18099002540111542,0.97014,0.354
0.09724634885787964,0.9689,0.3632
0.10831032693386078,0.9681,0.3525
0.11928778886795044,0.9664,0.3503
0.0780363604426384,0.97116,0.3505
0.12217263877391815,0.97254,0.3493
0.1317128837108612,0.97284,0.3456
0.07773888111114502,0.97208,0.3491
0.06793733686208725,0.96852,0.3571
0.1213783398270607,0.97186,0.3609
0.10378587990999222,0.97116,0.3522
0.12893283367156982,0.97224,0.3604
0.063863605260849,0.97448,0.3643
0.09920178353786469,0.9731,0.3451
0.11544652283191681,0.96978,0.3457
0.097948357462883,0.9721,0.3653
0.10263026505708694,0.9743,0.3538
0.14024250209331512,0.977,0.3576
0.05676938220858574,0.97624,0.3608
0.12959930300712585,0.97754,0.3653
0.09483426064252853,0.9774,0.3586
0.11028973013162613,0.97566,0.3759
0.11582216620445251,0.97612,0.3788
0.11270160973072052,0.97714,0.3704
0.06261585652828217,0.97538,0.3657
0.07458106428384781,0.97738,0.3609
0.04851992428302765,0.97696,0.375
0.11300861090421677,0.98068,0.3696
0.10780234634876251,0.97976,0.3771
0.08251351863145828,0.9778,0.3728
0.1485435664653778,0.97938,0.3735
0.11776001006364822,0.97986,0.3776
0.08031932264566422,0.97674,0.374
0.08695163577795029,0.97904,0.3748
0.05114760249853134,0.9802,0.3791
0.0706951841711998,0.98126,0.3705
0.05744826793670654,0.97734,0.371
0.11238713562488556,0.9791,0.3702
0.09859277307987213,0.98062,0.3755
0.05721098929643631,0.97802,0.3718
0.06895314902067184,0.97992,0.3776
0.12669281661510468,0.9795,0.3741
0.07606969028711319,0.97914,0.3753
0.0746573731303215,0.97926,0.3799
