train_loss,train_acc,test_acc
4.4649786949157715,0.017,0.0376
4.303061485290527,0.03632,0.0673
3.9437503814697266,0.07038,0.1089
3.5706522464752197,0.11036,0.145
3.319643974304199,0.15212,0.1733
3.0140380859375,0.20478,0.1779
2.9062817096710205,0.26964,0.1978
2.4268958568573,0.35526,0.1885
1.9120584726333618,0.44414,0.1888
1.5354434251785278,0.55204,0.1839
1.1512411832809448,0.64368,0.1828
0.8813759088516235,0.72322,0.1804
0.7228010892868042,0.79338,0.1721
0.6109447479248047,0.84436,0.1782
0.3914280831813812,0.8907,0.1769
0.35394221544265747,0.91828,0.1771
0.3087344169616699,0.9384,0.1752
0.19427302479743958,0.9544,0.1723
0.27142804861068726,0.96904,0.1744
0.17431123554706573,0.97394,0.1741
0.09786828607320786,0.97772,0.1706
0.08132793009281158,0.98072,0.1748
0.09022889286279678,0.98398,0.1742
0.04390105605125427,0.98538,0.1752
0.07294470816850662,0.98666,0.1743
0.07325246185064316,0.9863,0.1773
0.05020478367805481,0.98934,0.1788
0.03591592609882355,0.98934,0.1744
0.061358172446489334,0.98726,0.1759
0.056675322353839874,0.98816,0.1766
0.044875357300043106,0.98824,0.1787
0.11656928062438965,0.98618,0.1737
0.0857444629073143,0.98414,0.1673
0.14316953718662262,0.9829,0.1754
0.07331857085227966,0.98174,0.1779
0.05122937634587288,0.9855,0.1788
0.054103363305330276,0.98426,0.1804
0.0745999664068222,0.98224,0.1757
0.07381966710090637,0.98556,0.1785
0.03761283680796623,0.98754,0.171
0.03137730807065964,0.98832,0.1735
0.05829431489109993,0.98958,0.1831
0.01818077452480793,0.98908,0.1756
0.04546975716948509,0.98974,0.18
0.01737702637910843,0.99112,0.1842
0.06121553108096123,0.99112,0.1784
0.026476850733160973,0.9915,0.1823
0.09031321853399277,0.9894,0.1894
0.016460081562399864,0.98968,0.1726
0.08589254319667816,0.9902,0.1799
0.0967320054769516,0.98742,0.1835
0.0699111744761467,0.9868,0.1824
0.10964079201221466,0.98316,0.1849
0.06749122589826584,0.98588,0.1789
0.0692574605345726,0.98622,0.1843
0.038528166711330414,0.99096,0.1833
0.01953705959022045,0.99158,0.1852
0.05293267220258713,0.99356,0.1952
0.01749776303768158,0.9931,0.1909
0.03864560276269913,0.99278,0.1852
0.05140148848295212,0.99276,0.187
0.048676684498786926,0.9915,0.1862
0.048819348216056824,0.99158,0.1798
0.07752526551485062,0.99114,0.1864
0.04329241067171097,0.99088,0.1925
0.03615887090563774,0.98882,0.1802
0.09220538288354874,0.98818,0.1898
0.04234151169657707,0.99004,0.188
0.09123533964157104,0.98954,0.1858
0.03224052116274834,0.99,0.1828
0.06962781399488449,0.99048,0.1899
0.029008571058511734,0.99086,0.1863
0.023490574210882187,0.99296,0.1876
0.06718076765537262,0.99162,0.1909
0.013060756959021091,0.99314,0.1958
0.030313964933156967,0.99342,0.192
0.027430983260273933,0.9941,0.2006
0.016765134409070015,0.99482,0.1957
0.03933199867606163,0.99394,0.1935
0.022160891443490982,0.99426,0.1979
0.04158186540007591,0.99454,0.1974
0.02886342443525791,0.99336,0.1892
0.05780915543437004,0.9902,0.1909
0.08537162095308304,0.98638,0.1884
0.01823202520608902,0.98504,0.1896
0.033259063959121704,0.98906,0.1942
0.014839391224086285,0.99128,0.1951
0.009654892608523369,0.9905,0.1902
0.05332344025373459,0.99306,0.1921
0.04807195067405701,0.9924,0.1948
0.0565132312476635,0.9919,0.1957
0.020777417346835136,0.99332,0.1951
0.042686812579631805,0.9946,0.2021
0.014883670024573803,0.99352,0.1978
0.07160555571317673,0.99372,0.1935
0.04180384427309036,0.9934,0.1987
0.024836465716362,0.99518,0.196
0.05913602188229561,0.9936,0.1929
0.02386106550693512,0.99198,0.195
0.05073590576648712,0.9923,0.1887
0.027587445452809334,0.9923,0.193
0.03991541266441345,0.99428,0.1998
0.00878721009939909,0.99434,0.1959
0.011104989796876907,0.99366,0.1996
0.012743188999593258,0.99276,0.2002
0.03392574191093445,0.9927,0.1991
0.03964240476489067,0.99398,0.1951
0.018361249938607216,0.9932,0.1949
0.04678187146782875,0.99156,0.1942
0.020657803863286972,0.99178,0.1902
0.06990451365709305,0.99142,0.1938
0.04755005985498428,0.99284,0.1987
0.020319286733865738,0.99228,0.2037
0.003879658179357648,0.9936,0.1953
0.0026738184969872236,0.99486,0.2057
