train_loss,train_acc,test_acc
4.455523490905762,0.0187,0.0433
4.253312110900879,0.04318,0.0714
3.9306774139404297,0.0784,0.1107
3.6428775787353516,0.11572,0.1467
3.430661916732788,0.1545,0.1726
3.0880885124206543,0.20306,0.1898
2.7685863971710205,0.2696,0.1915
2.361943483352661,0.34512,0.194
2.0881009101867676,0.43326,0.1919
1.681151270866394,0.5298,0.1913
1.2814267873764038,0.62388,0.1881
0.9510300159454346,0.71222,0.1822
0.7396834492683411,0.78382,0.1764
0.6494658589363098,0.84116,0.1721
0.4136527478694916,0.87838,0.1699
0.3277967870235443,0.91562,0.1729
0.3258245587348938,0.93768,0.1709
0.2646471858024597,0.95436,0.171
0.30665093660354614,0.96526,0.1752
0.15778371691703796,0.97308,0.1729
0.16309139132499695,0.97042,0.1697
0.11099039763212204,0.97482,0.1733
0.13934051990509033,0.97648,0.1762
0.061736952513456345,0.98042,0.1765
0.10937200486660004,0.98338,0.1742
0.080751933157444,0.9828,0.1766
0.05928098410367966,0.9845,0.1765
0.06161876395344734,0.98276,0.1732
0.11978589743375778,0.9844,0.1729
0.060733482241630554,0.98606,0.175
0.07079294323921204,0.98642,0.1795
0.03542475029826164,0.98682,0.1756
0.06022024154663086,0.98704,0.1787
0.06698313355445862,0.9848,0.1782
0.07734270393848419,0.98504,0.1763
0.1099749282002449,0.98456,0.1783
0.03377918526530266,0.98274,0.1831
0.1446102410554886,0.98276,0.1738
0.14757363498210907,0.98332,0.185
0.10684317350387573,0.98336,0.1778
0.04860280081629753,0.98578,0.185
0.056004371494054794,0.99004,0.1792
0.062206022441387177,0.99066,0.1835
0.026225361973047256,0.99026,0.18
0.03186719864606857,0.991,0.1812
0.047125570476055145,0.98722,0.1815
0.02811701036989689,0.98792,0.1835
0.053324777632951736,0.98608,0.1843
0.04919500648975372,0.98652,0.1816
0.043588943779468536,0.98886,0.1821
0.07812180370092392,0.98802,0.1878
0.08987034857273102,0.9884,0.1866
0.04053879156708717,0.98852,0.1836
0.07265926897525787,0.98778,0.1875
0.01731770858168602,0.99038,0.1852
0.03584878891706467,0.98794,0.1845
0.04935113713145256,0.98792,0.1828
0.059550028294324875,0.989,0.1849
0.026094799861311913,0.99154,0.1947
0.03329300507903099,0.9912,0.1855
0.06197730824351311,0.99154,0.1945
0.057586051523685455,0.99032,0.1867
0.011144748888909817,0.98918,0.1858
0.14630433917045593,0.98876,0.1842
0.03285805135965347,0.98864,0.1896
0.04660114645957947,0.9899,0.1893
0.08672643452882767,0.9902,0.1893
0.03477051481604576,0.9909,0.191
0.024890104308724403,0.9915,0.1843
0.03146420046687126,0.9932,0.1883
0.017249012365937233,0.99098,0.1885
0.04877232760190964,0.99178,0.1935
0.03527122363448143,0.99192,0.1871
0.04197172448039055,0.98992,0.1902
0.05557454749941826,0.99008,0.1922
0.053372446447610855,0.98954,0.1896
0.07050752639770508,0.9911,0.1899
0.041581109166145325,0.99126,0.1931
0.027856877073645592,0.9907,0.1909
0.021763604134321213,0.99182,0.1909
0.022849831730127335,0.99242,0.188
0.10661345720291138,0.99104,0.1934
0.07426068931818008,0.9882,0.1953
0.11060941964387894,0.99028,0.1939
0.033588800579309464,0.98992,0.1934
0.012029106728732586,0.99148,0.1936
0.02030237391591072,0.99368,0.1947
0.05096738785505295,0.99348,0.2018
0.042995087802410126,0.99256,0.1951
0.037970881909132004,0.99288,0.202
0.018600352108478546,0.9929,0.2018
0.01835666038095951,0.9945,0.1991
0.05214063823223114,0.99384,0.1932
0.2453235238790512,0.9934,0.1947
0.04023464396595955,0.99078,0.1965
0.0391564704477787,0.99158,0.1958
0.03180387616157532,0.99262,0.2009
0.02237599343061447,0.99346,0.1936
