train_loss,train_acc,test_acc
1.9877052307128906,0.15168,0.1684
1.9001315832138062,0.23864,0.2457
1.7962368726730347,0.32234,0.2579
1.3923763036727905,0.40476,0.3543
1.2817769050598145,0.46662,0.4386
1.0777848958969116,0.55488,0.449
0.823425829410553,0.63086,0.541
0.7536219358444214,0.71414,0.6124
0.591484010219574,0.76404,0.6445
0.6326274871826172,0.79378,0.6925
0.5438041090965271,0.8268,0.6941
0.5475733876228333,0.84964,0.6788
0.3534417152404785,0.87,0.7735
0.27478012442588806,0.88716,0.7842
0.2916792333126068,0.90536,0.7515
0.28727710247039795,0.92112,0.7896
0.21988055109977722,0.93162,0.7336
0.17853622138500214,0.94052,0.8042
0.1785992681980133,0.94796,0.7797
0.15282820165157318,0.95568,0.8052
0.08730987459421158,0.96248,0.8109
0.10909947752952576,0.96832,0.8061
0.11110693961381912,0.96952,0.7828
0.08804348856210709,0.97606,0.7917
0.08061586320400238,0.97976,0.8038
0.05374656245112419,0.98176,0.8176
0.04616798833012581,0.98712,0.8158
0.024792730808258057,0.9835,0.8243
0.03459423407912254,0.98784,0.8245
0.03652016445994377,0.98794,0.8338
0.015798309817910194,0.98974,0.8169
0.05454380810260773,0.98968,0.8201
0.0026715355925261974,0.99122,0.855
0.030213262885808945,0.99374,0.8411
0.020950166508555412,0.99206,0.844
0.035147469490766525,0.99342,0.8249
0.012856530025601387,0.99386,0.8241
0.040638018399477005,0.9929,0.7856
0.015958387404680252,0.99418,0.7934
0.03303707018494606,0.9935,0.8372
0.012417878024280071,0.99524,0.8287
0.006650175433605909,0.99464,0.8573
0.005264676176011562,0.99542,0.7985
0.014415987767279148,0.99614,0.8502
0.01426104735583067,0.9971,0.8206
0.039471209049224854,0.99686,0.8544
0.01573616825044155,0.99478,0.8278
0.011241951957345009,0.99616,0.8459
0.006146254483610392,0.99708,0.8585
0.008631319738924503,0.99528,0.8411
0.008915035054087639,0.99616,0.8537
0.025869760662317276,0.99748,0.7933
0.005771440453827381,0.99682,0.8556
0.014909029006958008,0.99742,0.8336
0.0037474397104233503,0.9968,0.8615
0.006690348032861948,0.99858,0.8596
0.009176820516586304,0.9984,0.8481
0.00703560933470726,0.99738,0.8415
0.01571376621723175,0.99646,0.8463
0.010667301714420319,0.997,0.8566
0.00622675521299243,0.9992,0.8611
0.0016998068895190954,0.9985,0.8519
0.004845193587243557,0.99748,0.8461
0.0013392703840509057,0.99922,0.8574
0.0001419990585418418,0.9997,0.8643
8.506606536684558e-05,0.99984,0.8698
0.00016044721996877342,0.99988,0.8647
0.0014149299822747707,0.9994,0.856
0.011285996064543724,0.99602,0.8517
0.00046579234185628593,0.99688,0.8625
0.0007079155766405165,0.9988,0.8622
0.004468319471925497,0.9981,0.8517
0.01960803009569645,0.9982,0.8445
0.01078391820192337,0.9982,0.8467
0.0003081460017710924,0.99908,0.8665
0.0005733740981668234,0.99986,0.8692
5.948085163254291e-05,0.99994,0.873
0.001577039365656674,0.99998,0.8711
5.7150602515321225e-05,0.99996,0.8722
0.0005867339787073433,0.99998,0.8704
0.00014096187078393996,1.0,0.8726
1.836183037084993e-05,1.0,0.8721
7.953784370329231e-05,1.0,0.8743
1.9895218429155648e-05,1.0,0.8733
1.1694386557792313e-05,0.99996,0.8706
6.093116826377809e-05,0.99998,0.8713
1.220395370182814e-05,1.0,0.8736
2.974947346956469e-05,1.0,0.8726
1.2723236977763008e-05,1.0,0.8727
2.7141571990796365e-05,1.0,0.8732
3.123086935374886e-05,1.0,0.8727
1.7131498680100776e-05,1.0,0.8724
7.710167665209156e-06,1.0,0.8731
5.500763563759392e-06,1.0,0.8737
0.0001445753441657871,0.99994,0.8648
0.01140699815005064,0.99344,0.8469
0.002683474449440837,0.9987,0.866
0.0018959639128297567,0.99956,0.869
0.023471321910619736,0.9888,0.8544
0.024737082421779633,0.99664,0.8598
0.0003652342420537025,0.999,0.8583
0.006734050344675779,0.99922,0.8592
0.0039427378214895725,0.999,0.8663
0.0016187907895073295,0.99906,0.8518
0.0010275436798110604,0.99732,0.8598
0.015782330185174942,0.99654,0.8486
0.01722152717411518,0.99794,0.8404
0.024765947833657265,0.99804,0.8566
0.008300531655550003,0.99872,0.8513
0.000207730641704984,0.9988,0.8662
0.003040933283045888,0.99852,0.8598
0.00112321344204247,0.99872,0.8587
0.005447759293019772,0.99868,0.85
0.000792580540291965,0.99898,0.8603
0.019312402233481407,0.99154,0.8144
0.050209492444992065,0.997,0.8207
0.0009116856963373721,0.99714,0.8589
0.023362498730421066,0.99894,0.8607
0.019448788836598396,0.99906,0.8477
0.0004693904775194824,0.99888,0.8654
0.0016725073801353574,0.99928,0.8521
0.00030090176733210683,0.99968,0.8633
0.0002495474764145911,0.99964,0.8657
0.00012073835387127474,0.99964,0.8678
0.0002449850144330412,0.99966,0.8707
0.00012533047993201762,0.99986,0.8707
0.00034697173396125436,0.9996,0.8621
0.008499136194586754,0.9984,0.8576
0.0007797371363267303,0.99772,0.8627
0.0020890627056360245,0.99866,0.861
0.00026568450266495347,0.99884,0.8592
0.00011234637349843979,0.99922,0.8666
0.0004146871215198189,0.99976,0.8712
0.0036908998154103756,0.99984,0.862
0.00013880206097383052,0.99962,0.8589
0.004198228474706411,0.99946,0.8657
0.014190592803061008,0.99898,0.8566
0.00029670962248928845,0.99966,0.8691
4.157751754974015e-05,0.99988,0.8683
0.1536756008863449,0.99884,0.8289
0.015782419592142105,0.99878,0.8677
0.0006076589343138039,0.9997,0.8664
0.0002568289346527308,0.99982,0.8635
0.00047845454537309706,0.99988,0.8662
5.040097676101141e-05,0.99988,0.8681
