train_loss,train_acc,test_acc
2.1851303577423096,0.11648,0.1459
1.7606704235076904,0.2008,0.24
1.614487648010254,0.29904,0.2974
1.5458837747573853,0.3746,0.2556
1.4631071090698242,0.43204,0.3886
1.1269360780715942,0.51152,0.5074
0.9468404650688171,0.62142,0.5751
0.8317099213600159,0.67542,0.6679
0.7903369665145874,0.72778,0.6638
0.6519578695297241,0.75598,0.7171
0.6074685454368591,0.79118,0.6865
0.6574879884719849,0.81588,0.7331
0.5060088634490967,0.8396,0.7635
0.3577859103679657,0.85714,0.786
0.40426236391067505,0.86868,0.7696
0.3989367187023163,0.8827,0.7684
0.3755154013633728,0.89904,0.791
0.342410683631897,0.90918,0.816
0.37681838870048523,0.91816,0.7907
0.23268109560012817,0.924,0.7852
0.22261103987693787,0.93302,0.7807
0.1839016228914261,0.93782,0.8075
0.26980042457580566,0.94594,0.8067
0.18219666182994843,0.95128,0.8308
0.1660778969526291,0.95784,0.811
0.1606665551662445,0.95944,0.8154
0.11264549940824509,0.96276,0.8209
0.06434882432222366,0.96284,0.8297
0.10402883589267731,0.96744,0.8172
0.08584041893482208,0.97064,0.816
0.12174218893051147,0.96866,0.8038
0.0727224200963974,0.97484,0.8433
0.10862711817026138,0.97426,0.7308
0.07941871136426926,0.9752,0.8345
0.08215485513210297,0.97994,0.8386
0.07959005236625671,0.98234,0.8271
0.10316478461027145,0.98214,0.8353
0.10584311187267303,0.98176,0.8295
0.045618243515491486,0.9831,0.8328
0.049538515508174896,0.98178,0.835
0.08412414789199829,0.98406,0.8383
0.08426526933908463,0.98418,0.8483
0.10363541543483734,0.98794,0.8222
0.09505988657474518,0.98276,0.8338
0.025756850838661194,0.98378,0.8352
0.0858331173658371,0.98702,0.8464
0.12760721147060394,0.98442,0.8501
0.03580595552921295,0.9882,0.8249
0.052678052335977554,0.98754,0.8335
0.082416832447052,0.98684,0.8447
0.037357427179813385,0.99172,0.8516
0.10097585618495941,0.99096,0.8445
0.03407709300518036,0.99088,0.8347
0.02615923061966896,0.99226,0.8236
0.006562761031091213,0.98984,0.8461
0.0295296348631382,0.99028,0.8246
0.06874450296163559,0.99176,0.8387
0.04690094292163849,0.98688,0.8519
0.045666199177503586,0.99082,0.8455
0.01039558369666338,0.99114,0.842
0.033328741788864136,0.98948,0.8331
0.0323156863451004,0.99022,0.8211
0.030866043642163277,0.99208,0.8427
0.02267892099916935,0.99316,0.8528
0.0038892945740371943,0.9938,0.8538
0.06790586560964584,0.98952,0.7837
0.03161948546767235,0.97844,0.8399
0.04994615539908409,0.98872,0.8432
0.04143257811665535,0.9922,0.8045
0.02450755052268505,0.99314,0.841
0.013695687055587769,0.99334,0.8413
0.06479357928037643,0.98992,0.8463
0.020632954314351082,0.99314,0.8517
0.05408935993909836,0.99448,0.8124
0.003906857222318649,0.9925,0.8201
0.0360528901219368,0.9956,0.8409
0.014197325333952904,0.9949,0.8302
0.02074545808136463,0.9929,0.8546
0.026936933398246765,0.99496,0.8609
0.029512768611311913,0.99496,0.8487
0.024977531284093857,0.9946,0.8607
0.025322923436760902,0.98156,0.8361
0.02411111816763878,0.99322,0.8485
0.008158817887306213,0.99538,0.8466
0.01099005900323391,0.99472,0.8585
0.006551430560648441,0.99666,0.8544
0.04217509552836418,0.99526,0.8577
0.06518547981977463,0.99482,0.859
0.01565326191484928,0.99554,0.8647
0.011276994831860065,0.99644,0.8516
0.0060034459456801414,0.99464,0.8415
0.011386806145310402,0.99508,0.8576
0.02736196666955948,0.99626,0.8479
0.00861069280654192,0.99456,0.8507
0.010643444955348969,0.99512,0.8503
0.06647578626871109,0.996,0.8485
0.006177833303809166,0.99334,0.8579
0.016910748556256294,0.99692,0.8449
0.07329579442739487,0.99494,0.8592
0.016017382964491844,0.99588,0.8606
0.038431692868471146,0.99576,0.84
0.02433536946773529,0.9961,0.8496
0.016166897490620613,0.99586,0.8521
0.03138399496674538,0.99502,0.8495
0.028144851326942444,0.99702,0.853
0.03374254330992699,0.99272,0.8423
0.09029070287942886,0.99076,0.8152
0.013581840321421623,0.99336,0.8613
0.02011909894645214,0.99658,0.8613
0.024845926091074944,0.99574,0.8535
0.036436207592487335,0.99572,0.8518
0.03408285975456238,0.99684,0.8739
0.015864823013544083,0.99676,0.8477
0.010421015322208405,0.9971,0.856
0.009412583895027637,0.99552,0.8518
0.04243187606334686,0.99744,0.8407
0.019449764862656593,0.99598,0.8509
0.005510938353836536,0.9962,0.8553
0.0031916785519570112,0.99564,0.8499
0.01121485885232687,0.99666,0.8556
0.024253232404589653,0.996,0.861
0.011426446959376335,0.99574,0.8437
0.03778187930583954,0.99606,0.8586
0.040860556066036224,0.99712,0.8631
0.01204342395067215,0.99706,0.8526
0.0032629878260195255,0.9964,0.8553
0.031620606780052185,0.99744,0.8555
0.054362621158361435,0.99708,0.863
0.015342621132731438,0.99596,0.8484
0.7551904320716858,0.88308,0.6902
0.18142640590667725,0.8993,0.8394
0.09160862118005753,0.9749,0.8505
0.014405876398086548,0.9897,0.8575
0.02236991561949253,0.99302,0.856
0.005704146344214678,0.99506,0.8614
0.04057580605149269,0.99708,0.8624
0.017279192805290222,0.99768,0.8649
0.0047302632592618465,0.9977,0.8624
0.023024043068289757,0.99782,0.8625
0.004797920119017363,0.99788,0.8601
0.012445928528904915,0.99832,0.8633
0.012021227739751339,0.99702,0.8571
0.0032852746080607176,0.99836,0.8629
0.006074825767427683,0.99782,0.8657
0.0005137246334925294,0.99792,0.868
0.0005575494724325836,0.99812,0.8612
0.010028036311268806,0.99774,0.8604
0.0037948484532535076,0.99886,0.8644
0.013202585279941559,0.99858,0.8564
0.004122892860323191,0.99768,0.8425
0.006923135370016098,0.997,0.8592
0.012110976502299309,0.99726,0.8571
0.05628754571080208,0.99734,0.8595
0.0007164591224864125,0.99782,0.8567
0.00919166300445795,0.9983,0.863
0.030825870111584663,0.9979,0.8491
0.001608725287951529,0.9972,0.8633
0.015823056921362877,0.99824,0.8561
0.016500389203429222,0.99716,0.8473
0.023929551243782043,0.99664,0.8564
0.015850665047764778,0.9975,0.863
0.024000033736228943,0.9979,0.8589
0.03674713894724846,0.99796,0.8604
0.015311218798160553,0.9981,0.8578
0.04659034684300423,0.99758,0.8547
0.017390063032507896,0.99808,0.8659
0.0308171845972538,0.99728,0.8488
0.011710853315889835,0.99644,0.8609
0.028652602806687355,0.99688,0.8615
0.03405290096998215,0.99726,0.8615
0.012121095322072506,0.99762,0.8576
0.0014197550481185317,0.99592,0.8525
0.005977354012429714,0.99792,0.8566
0.012133595533668995,0.99712,0.8606
0.01587558351457119,0.99776,0.8641
0.018619991838932037,0.9976,0.8568
0.010001000948250294,0.99726,0.861
0.004129497334361076,0.99756,0.8494
0.005490499082952738,0.99658,0.8594
0.03449847549200058,0.9975,0.8551
0.011600781232118607,0.99774,0.8655
0.010779688134789467,0.99814,0.8593
0.0034770634956657887,0.99774,0.8683
0.009647088125348091,0.9975,0.8638
0.019241509959101677,0.99632,0.8603
0.0013961992226541042,0.99654,0.8667
0.018643688410520554,0.99716,0.8687
0.0007810763781890273,0.99798,0.8643
0.014145870693027973,0.99764,0.8613
0.0010430811671540141,0.9971,0.8566
0.018891846761107445,0.99812,0.8606
0.0005932886269874871,0.9977,0.8518
0.003093512961640954,0.9973,0.8645
0.014810523949563503,0.99754,0.8581
0.0001674213563092053,0.9982,0.8696
0.004362260922789574,0.9983,0.8683
0.0008094361983239651,0.9978,0.8595
0.03027554415166378,0.99742,0.8667
0.010583875700831413,0.99764,0.8689
0.00790499709546566,0.99666,0.8634
