train_loss,train_acc,test_acc
1.2287768125534058,0.40614,0.5399
0.9747363328933716,0.6331,0.5918
0.7376128435134888,0.73308,0.6892
0.5309610366821289,0.8128,0.6592
0.3236796259880066,0.86698,0.6988
0.21987633407115936,0.9088,0.6639
0.224018394947052,0.93184,0.7203
0.1775118112564087,0.94988,0.7016
0.10422331839799881,0.9612,0.6985
0.14818833768367767,0.96594,0.6953
0.09799009561538696,0.97046,0.6896
0.06820410490036011,0.97386,0.7107
0.14216679334640503,0.97648,0.7039
0.08244676142930984,0.9784,0.7344
0.04672873765230179,0.9801,0.7107
0.02855742909014225,0.9825,0.7168
0.0589730404317379,0.98084,0.7277
0.06279464066028595,0.98324,0.7296
0.1012180745601654,0.98338,0.7389
0.022080207243561745,0.98562,0.7161
0.05028995871543884,0.98738,0.7226
0.020993676036596298,0.98816,0.7234
0.03439493477344513,0.98576,0.7325
0.10875263810157776,0.98346,0.7211
0.05295301601290703,0.9862,0.7184
0.032470427453517914,0.98868,0.7342
0.01894756779074669,0.98796,0.7473
0.0854261964559555,0.98922,0.749
0.033049244433641434,0.98856,0.737
0.07017415761947632,0.9893,0.7265
0.028500715270638466,0.98872,0.7405
0.06636680662631989,0.98942,0.7414
0.04050346091389656,0.9895,0.7433
0.038295745849609375,0.98998,0.7366
0.02326052263379097,0.98948,0.7432
0.0165745597332716,0.9907,0.7409
0.050105247646570206,0.98912,0.7308
0.04322151467204094,0.98918,0.7467
0.0209914892911911,0.98998,0.7283
0.018101835623383522,0.9882,0.7336
0.0319192111492157,0.99028,0.7319
0.021021351218223572,0.9909,0.7502
0.020909259095788002,0.99124,0.7446
0.025597013533115387,0.99182,0.7448
0.01584179513156414,0.99084,0.7413
0.0642586201429367,0.99014,0.7524
0.0240390133112669,0.99076,0.7544
0.039956234395504,0.99232,0.7474
0.03625171631574631,0.9914,0.7566
0.07875748723745346,0.99062,0.7448
0.018750641494989395,0.99064,0.7478
0.014117276296019554,0.99212,0.7554
0.020505815744400024,0.99242,0.7628
0.00802737195044756,0.99098,0.7436
0.028565460816025734,0.99348,0.7562
0.03882599622011185,0.99304,0.7402
0.01833501271903515,0.99316,0.7547
0.014988064765930176,0.99054,0.7618
0.018051935359835625,0.99274,0.7589
0.02567492425441742,0.99258,0.7486
0.0342019684612751,0.9924,0.7244
0.04682110622525215,0.99142,0.7637
0.013539089821279049,0.99278,0.7595
0.02298564650118351,0.9929,0.7406
0.03389217332005501,0.99434,0.748
0.01837768405675888,0.99272,0.7407
0.022235877811908722,0.9935,0.7516
0.008011577650904655,0.99402,0.7448
0.01805315911769867,0.99198,0.7559
0.026885980740189552,0.99398,0.7644
