train_loss,train_acc,test_acc
1.7269797325134277,0.2193,0.3598
1.4180505275726318,0.4115,0.4728
1.130751371383667,0.55556,0.5303
0.9070382118225098,0.67236,0.5362
0.5566626191139221,0.79848,0.5193
0.3560906946659088,0.90052,0.5146
0.12471361458301544,0.95604,0.5189
0.13159207999706268,0.9824,0.5172
0.33630621433258057,0.9893,0.5229
0.02383575588464737,0.99218,0.5167
0.026959814131259918,0.99412,0.5045
0.053879011422395706,0.99362,0.5237
0.04583684727549553,0.99108,0.5151
0.04788578674197197,0.98706,0.5145
0.05374455451965332,0.98142,0.517
0.03459656983613968,0.98648,0.5229
0.15677563846111298,0.98882,0.5206
0.04740085080265999,0.98908,0.5157
0.03569930046796799,0.98912,0.5197
0.006888237781822681,0.99374,0.5289
0.019052008166909218,0.99372,0.5261
0.02476935088634491,0.9936,0.5322
0.025051560252904892,0.9937,0.5321
0.01079187449067831,0.99294,0.5342
0.049027569591999054,0.99028,0.5136
0.03807555139064789,0.98812,0.533
0.0186031311750412,0.99092,0.5383
0.016860898584127426,0.99298,0.5385
0.011372359469532967,0.99496,0.5394
0.01966349221765995,0.99504,0.5303
0.03576824441552162,0.99496,0.5441
0.020487884059548378,0.9955,0.5407
0.028150541707873344,0.99452,0.5324
0.009574100375175476,0.99284,0.5364
0.03590305894613266,0.99218,0.5365
0.07667075097560883,0.99324,0.5321
0.03859834745526314,0.99234,0.5292
0.04349513724446297,0.99242,0.5352
0.07490211725234985,0.99514,0.5349
0.017521420493721962,0.99564,0.54
0.016272952780127525,0.99594,0.5422
0.02459884062409401,0.99644,0.5414
0.028345080092549324,0.9959,0.538
0.049791619181632996,0.9944,0.5378
0.013272042386233807,0.99356,0.5347
0.022272732108831406,0.99368,0.5321
0.012905390933156013,0.9928,0.5307
0.02619471214711666,0.99518,0.5521
0.026150774210691452,0.99636,0.5409
0.0063419220969080925,0.99608,0.5516
0.013257543556392193,0.99508,0.552
0.004358171951025724,0.99578,0.544
0.008899778127670288,0.99626,0.5438
0.014039252884685993,0.99526,0.5534
0.009834264405071735,0.9951,0.5448
0.004087409935891628,0.9947,0.5406
0.03684372454881668,0.99578,0.5436
0.0035262135788798332,0.9943,0.5469
0.022121086716651917,0.99626,0.5495
0.019997771829366684,0.99612,0.5437
0.026198837906122208,0.9952,0.5472
0.0283061433583498,0.99514,0.5527
0.02063489332795143,0.99516,0.5503
0.024459242820739746,0.99398,0.5459
0.02269979566335678,0.99472,0.5474
0.0320209339261055,0.9958,0.5491
0.0336386114358902,0.99594,0.5523
0.019295763224363327,0.99724,0.5567
0.004628865513950586,0.99756,0.5527
0.0016795014962553978,0.99706,0.5539
0.003419432556256652,0.99726,0.5508
0.023423463106155396,0.99724,0.5434
0.022402023896574974,0.9951,0.5513
0.02360297180712223,0.99372,0.5591
0.01984362304210663,0.99528,0.5586
0.006622010841965675,0.99658,0.559
0.00462149316444993,0.99734,0.5575
0.02304133027791977,0.99678,0.5559
0.021315935999155045,0.99606,0.553
0.03578241169452667,0.99554,0.5572
0.015647104009985924,0.99472,0.5583
0.039149560034275055,0.99508,0.5271
0.04241515323519707,0.99382,0.5561
0.00585738942027092,0.99614,0.562
0.00239578727632761,0.99744,0.5635
0.0008062932174652815,0.99866,0.5658
0.002036408521234989,0.99778,0.5561
0.0018248348496854305,0.99802,0.5676
0.004017538856714964,0.99748,0.5571
0.004355510231107473,0.99702,0.5583
0.009728962555527687,0.99742,0.5522
0.020326917991042137,0.9947,0.5603
0.005166458431631327,0.99418,0.5602
0.006248834077268839,0.99478,0.5588
0.010352118872106075,0.9969,0.5708
0.005042695440351963,0.99726,0.564
0.006595036946237087,0.99734,0.5691
0.06232505664229393,0.99726,0.5669
0.011133057065308094,0.99666,0.5545
0.041711725294589996,0.99606,0.5652
0.003031315514817834,0.99634,0.5656
0.004107602871954441,0.99698,0.5651
0.0181079413741827,0.99666,0.5745
0.011115379631519318,0.997,0.5599
0.0015732230385765433,0.99692,0.5605
0.03229552134871483,0.99674,0.5664
0.01914173737168312,0.99664,0.5619
0.0021900678984820843,0.99724,0.5558
0.00902994442731142,0.9973,0.5568
0.027493366971611977,0.99638,0.5686
0.01609261892735958,0.99602,0.5655
0.005841901060193777,0.99714,0.5757
0.006857584696263075,0.99744,0.5707
0.011325718834996223,0.99808,0.5753
0.006791369523853064,0.99848,0.5587
0.022514227777719498,0.99858,0.5818
0.021911025047302246,0.99682,0.567
0.08507925271987915,0.9947,0.5717
0.029583647847175598,0.99526,0.5729
0.010158898308873177,0.99622,0.5658
0.0013568573631346226,0.99722,0.5713
0.0067207408137619495,0.9975,0.5763
0.009402640163898468,0.99766,0.5774
0.004587019793689251,0.9979,0.5724
0.01370665617287159,0.99782,0.5739
0.009154148399829865,0.99756,0.5737
0.013463299721479416,0.9975,0.578
0.03657427430152893,0.99732,0.5693
0.028872132301330566,0.99618,0.574
0.009732549078762531,0.99694,0.57
0.0028997124172747135,0.99758,0.5699
0.017590751871466637,0.99754,0.5785
0.010251998901367188,0.99748,0.5724
0.021723710000514984,0.99688,0.5747
0.025753995403647423,0.99646,0.5683
0.014157909899950027,0.996,0.5723
0.027247488498687744,0.9974,0.5822
0.0051643336191773415,0.99844,0.576
0.013792292214930058,0.99886,0.5695
0.0006047806236892939,0.99886,0.5753
0.0057434746995568275,0.99864,0.5781
0.005251788534224033,0.99774,0.5758
0.013641012832522392,0.99626,0.5806
0.01824604533612728,0.99434,0.5768
0.008946189656853676,0.99518,0.5639
0.0008112701470963657,0.99732,0.5839
0.036314040422439575,0.99862,0.5873
0.00013901213242206722,0.99868,0.5788
0.0015424849698320031,0.9985,0.5816
0.002143796067684889,0.99874,0.5824
0.0025483600329607725,0.99884,0.5774
0.0027332217432558537,0.99732,0.5701
0.011132650077342987,0.99642,0.577
0.0006918266299180686,0.9963,0.5727
0.02048719860613346,0.99626,0.581
0.0032424060627818108,0.99758,0.5817
0.009016603231430054,0.99814,0.589
0.005399452056735754,0.99838,0.5865
0.01682784967124462,0.99848,0.589
0.004179373849183321,0.998,0.5635
0.01048365980386734,0.99816,0.5821
0.01672513224184513,0.99764,0.5796
0.02125994861125946,0.99648,0.5812
0.004795072600245476,0.9967,0.5771
0.00730271078646183,0.99682,0.5587
0.016485990956425667,0.99714,0.5699
0.00688136974349618,0.99786,0.5839
0.013925000093877316,0.99748,0.5856
0.0020906401332467794,0.99836,0.5934
0.0036751525476574898,0.99898,0.5932
0.00039463589200749993,0.9994,0.5875
0.025937572121620178,0.99922,0.5877
0.0015434136148542166,0.99786,0.5842
0.003152491757646203,0.9973,0.5839
0.014642482623457909,0.99584,0.5815
0.014320947229862213,0.9964,0.5906
0.014462723396718502,0.99656,0.5908
0.010088308714330196,0.9976,0.5885
0.006789807230234146,0.9986,0.5905
0.008095035329461098,0.99844,0.5912
0.0010605709394440055,0.9985,0.5875
0.00575903058052063,0.9984,0.5906
0.00840847659856081,0.99832,0.5873
0.01633710414171219,0.99776,0.593
0.01208446454256773,0.99758,0.5876
0.0318889319896698,0.99724,0.5931
0.02832149527966976,0.99788,0.5849
0.0014547405298799276,0.998,0.5823
0.01924116350710392,0.99792,0.5825
0.007753612007945776,0.9965,0.5861
0.010905830189585686,0.99778,0.5881
0.012245598249137402,0.9981,0.5867
0.017003899440169334,0.9985,0.5868
0.002491021528840065,0.9981,0.5888
0.000532705569639802,0.99816,0.5894
0.007694657891988754,0.99838,0.5873
0.016139188781380653,0.9989,0.5888
0.007445609197020531,0.9986,0.5909
