train_loss,train_acc,test_acc
1.995032548904419,0.1383,0.1
1.8191417455673218,0.23052,0.2215
1.5248178243637085,0.32146,0.3366
1.4337857961654663,0.39752,0.376
1.208687424659729,0.51378,0.5504
1.030356764793396,0.60324,0.5943
0.9496923089027405,0.66608,0.6415
0.8470885753631592,0.7129,0.666
0.7620453834533691,0.7518,0.6763
0.4684237539768219,0.78642,0.7526
0.5844056606292725,0.8159,0.73
0.5301411747932434,0.82882,0.7483
0.4095218777656555,0.85398,0.783
0.38389334082603455,0.87218,0.7929
0.3661428689956665,0.88638,0.7108
0.2751620411872864,0.89704,0.7569
0.26452428102493286,0.90922,0.7926
0.3829532861709595,0.92048,0.7799
0.19604304432868958,0.92454,0.8165
0.28446248173713684,0.93386,0.8113
0.23326115310192108,0.94064,0.7666
0.2011130005121231,0.94754,0.7915
0.14807122945785522,0.95496,0.8128
0.1755908727645874,0.95658,0.8197
0.14332717657089233,0.95564,0.8181
0.13100163638591766,0.96358,0.8362
0.08039668947458267,0.96344,0.8039
0.12688694894313812,0.97022,0.8413
0.11884342133998871,0.97166,0.8372
0.09595654159784317,0.9735,0.8361
0.07546929270029068,0.97656,0.7986
0.08360055834054947,0.97894,0.8281
0.07703667134046555,0.97912,0.8412
0.12402861565351486,0.97998,0.8162
0.04882108047604561,0.97908,0.8141
0.16820479929447174,0.9821,0.8133
0.0762035995721817,0.98138,0.834
0.06999476253986359,0.98322,0.8466
0.07113267481327057,0.98486,0.843
0.049647893756628036,0.98454,0.846
0.09207703173160553,0.98572,0.8481
0.07634817063808441,0.9859,0.8384
0.04799283295869827,0.9871,0.8471
0.11900568008422852,0.98784,0.8402
0.07219825685024261,0.9849,0.8487
0.07012555003166199,0.98798,0.8491
0.05347036197781563,0.98754,0.8243
0.03676629811525345,0.98748,0.8468
0.07997476309537888,0.98574,0.8558
0.059957247227430344,0.98926,0.8399
0.06652473658323288,0.9903,0.8341
1.8147236108779907,0.97108,0.6924
0.08974886685609818,0.95718,0.8534
0.03629056364297867,0.98928,0.8546
0.015460669994354248,0.99122,0.857
0.051938705146312714,0.9924,0.8504
0.03161405399441719,0.99314,0.8526
0.014756198041141033,0.99374,0.8517
0.059836167842149734,0.9941,0.856
0.06121047958731651,0.99284,0.8544
0.050008535385131836,0.9895,0.8364
0.043670184910297394,0.98688,0.8432
0.022885849699378014,0.99202,0.8592
0.04897891357541084,0.99346,0.8589
0.0971161276102066,0.9927,0.8524
0.04615439847111702,0.99382,0.8371
0.017532045021653175,0.99292,0.8611
0.04231768101453781,0.99504,0.8627
0.02414058707654476,0.99462,0.8479
0.02765607461333275,0.99344,0.8655
0.024813078343868256,0.99552,0.8577
0.0358346551656723,0.9939,0.8437
0.014969903975725174,0.99324,0.8599
0.0032417604234069586,0.99492,0.848
0.07509853690862656,0.99506,0.8484
0.025838401168584824,0.99224,0.8483
0.009871551766991615,0.99272,0.8618
0.0035065901465713978,0.99292,0.8483
0.03437008708715439,0.9932,0.8571
0.055782631039619446,0.99462,0.8412
0.10579141229391098,0.98238,0.8123
0.28456008434295654,0.85608,0.7936
0.08461605757474899,0.94492,0.8473
0.04731762036681175,0.983,0.8544
0.061569444835186005,0.99168,0.8473
0.019284604117274284,0.99412,0.8554
0.007540796417742968,0.99576,0.8569
0.011623121798038483,0.9966,0.857
0.0028128353878855705,0.99606,0.8508
0.007578093558549881,0.99708,0.8635
0.030668964609503746,0.9963,0.856
0.018540367484092712,0.9966,0.8588
0.04030277952551842,0.99616,0.8588
0.01338904071599245,0.99664,0.8675
0.005402186419814825,0.9965,0.8486
0.005352817941457033,0.99524,0.861
0.02532484382390976,0.99782,0.8544
0.018247440457344055,0.99646,0.8615
0.01928022876381874,0.99594,0.8543
0.006931082345545292,0.99596,0.8518
0.009038733318448067,0.99664,0.8643
0.011930720880627632,0.99586,0.8579
0.003730298252776265,0.99616,0.8593
0.006613235455006361,0.9956,0.8466
0.018713710829615593,0.99632,0.849
0.0016998191131278872,0.99692,0.8595
0.045635562390089035,0.99572,0.8563
0.0207778662443161,0.99478,0.8615
0.002651436487212777,0.9961,0.865
0.019951220601797104,0.99668,0.8589
0.022110169753432274,0.9967,0.8544
0.031070010736584663,0.99638,0.8516
0.024402456358075142,0.99674,0.8615
