train_loss,train_acc,test_acc
1.9918639659881592,0.15946,0.2127
1.723317265510559,0.2461,0.2444
1.5659986734390259,0.3211,0.3416
1.390667200088501,0.4217,0.4384
1.159441590309143,0.52654,0.489
0.9545366168022156,0.61684,0.5778
0.9001339673995972,0.67444,0.6038
0.7479020357131958,0.72624,0.689
0.7497147917747498,0.76692,0.6837
0.7068852782249451,0.79416,0.7398
0.615116536617279,0.8265,0.7625
0.5045486092567444,0.84382,0.7933
0.35559359192848206,0.86,0.7763
0.3996378481388092,0.87514,0.7783
0.4001424014568329,0.88954,0.8103
0.32616689801216125,0.90162,0.7943
0.2578620910644531,0.91076,0.8148
0.18480807542800903,0.91904,0.8201
0.1824936419725418,0.92866,0.835
0.29172760248184204,0.93506,0.7761
0.23157885670661926,0.94028,0.8166
0.2206283062696457,0.94668,0.8305
0.19735777378082275,0.95142,0.806
0.10813931375741959,0.95418,0.8413
0.14483188092708588,0.96042,0.8111
0.18664619326591492,0.96636,0.8584
0.21225708723068237,0.9671,0.8188
0.09850744903087616,0.96858,0.8178
0.1435224860906601,0.9706,0.8452
0.09063545614480972,0.97414,0.7994
0.0558047816157341,0.97468,0.8309
0.12678393721580505,0.97954,0.8244
0.04477138817310333,0.97912,0.8222
0.1361532211303711,0.97834,0.8345
0.07172775268554688,0.9804,0.8316
0.08011604845523834,0.98244,0.8403
0.045137669891119,0.98286,0.8307
0.04043761268258095,0.98364,0.8385
0.06168273463845253,0.98502,0.829
0.05540601909160614,0.985,0.8474
0.04304209351539612,0.98732,0.8612
0.056778907775878906,0.98764,0.8448
0.07611571997404099,0.98626,0.8218
0.0806419625878334,0.98342,0.8378
0.06445475667715073,0.98404,0.8459
0.06010551005601883,0.98918,0.8562
0.024262618273496628,0.9875,0.8273
0.14293272793293,0.98698,0.831
0.025955038145184517,0.98738,0.8208
0.04078776016831398,0.9905,0.8615
0.04701456427574158,0.99162,0.8486
0.045600976794958115,0.99082,0.8474
0.017780207097530365,0.98872,0.8587
0.056395310908555984,0.9892,0.8296
0.2292156219482422,0.9584,0.791
0.0373072549700737,0.97128,0.8477
0.03169851750135422,0.98918,0.8399
0.015282649546861649,0.99008,0.8521
0.024844029918313026,0.99252,0.865
0.045679643750190735,0.99302,0.8587
0.042945582419633865,0.99208,0.8478
0.04423561692237854,0.99136,0.8428
0.022011641412973404,0.99438,0.8636
0.034099798649549484,0.99358,0.8643
0.05614233762025833,0.99368,0.8448
0.025662535801529884,0.9944,0.8476
0.006410179194062948,0.98596,0.8576
0.005247194319963455,0.99282,0.8583
0.018625959753990173,0.99422,0.8498
0.027049444615840912,0.99416,0.8689
0.002518268069252372,0.99562,0.8598
0.03186982125043869,0.99294,0.8413
0.020025910809636116,0.99446,0.8552
0.005191740579903126,0.99414,0.8403
0.05897195637226105,0.9942,0.85
0.035637009888887405,0.99352,0.8471
0.0465564988553524,0.99284,0.8444
0.004836271051317453,0.9925,0.8449
0.03465268015861511,0.99344,0.8682
0.022103721275925636,0.9954,0.8639
0.023210730403661728,0.99388,0.8563
0.03097371757030487,0.99396,0.8515
0.0022753861267119646,0.99612,0.852
0.0575803741812706,0.9953,0.8554
0.049614518880844116,0.9935,0.8544
0.057883184403181076,0.99464,0.8487
0.015115829184651375,0.99348,0.8572
0.009879065677523613,0.99362,0.8538
0.008019394241273403,0.99484,0.8548
0.027882657945156097,0.99504,0.8593
0.0032131443731486797,0.99588,0.8528
0.014161820523440838,0.99428,0.8504
0.012719430960714817,0.99538,0.8515
0.005849363747984171,0.99532,0.8523
0.2893863320350647,0.9939,0.7972
0.4401739537715912,0.71006,0.7723
0.17469458281993866,0.91636,0.8385
0.08967512845993042,0.97194,0.8511
0.06560225784778595,0.98782,0.8555
0.0373104102909565,0.99258,0.8601
0.026944998651742935,0.99428,0.8552
0.0141592463478446,0.9965,0.8669
0.018335148692131042,0.99696,0.8637
0.007776642218232155,0.99598,0.8642
0.009518105536699295,0.99666,0.8601
0.008360890671610832,0.99516,0.8641
0.0015821900451555848,0.99786,0.867
0.011586726643145084,0.99784,0.8651
0.048693448305130005,0.99734,0.8516
0.013353288173675537,0.9975,0.8608
0.01801827922463417,0.99706,0.8653
0.0009256204939447343,0.99758,0.8689
0.023444321006536484,0.99796,0.8606
0.0031674522906541824,0.99688,0.8583
0.00311044929549098,0.99708,0.8597
0.017586639150977135,0.9965,0.8554
0.012154991738498211,0.99706,0.8589
0.001750110648572445,0.9978,0.8567
0.015665510669350624,0.99772,0.8592
0.0428699254989624,0.99686,0.8573
0.015296805649995804,0.99616,0.8694
0.010305467061698437,0.99748,0.8687
0.0020145077724009752,0.99566,0.8588
0.013600347563624382,0.99692,0.8661
0.01324409432709217,0.99766,0.857
0.006733627058565617,0.99708,0.8611
0.06218990683555603,0.99618,0.8583
0.0004930052091367543,0.99652,0.8639
0.024268800392746925,0.99684,0.8593
0.0012984225759282708,0.99638,0.8675
0.006518824957311153,0.99708,0.858
0.00982945691794157,0.99684,0.8554
0.023132264614105225,0.9961,0.8252
0.03802654147148132,0.99486,0.8672
0.01030094362795353,0.99704,0.8642
0.04032796248793602,0.99678,0.8624
0.014028294943273067,0.99682,0.8482
0.001872398192062974,0.99612,0.855
0.0454314723610878,0.9975,0.8692
0.015103984624147415,0.99792,0.8685
0.009596102871000767,0.99678,0.8582
0.06808606535196304,0.99592,0.865
0.0023067619185894728,0.99624,0.8654
0.019799379631876945,0.99764,0.858
0.0031709792092442513,0.9968,0.8569
0.08059743791818619,0.99682,0.8551
0.011947285383939743,0.9959,0.8502
0.0024010073393583298,0.99576,0.8569
0.03365238383412361,0.99718,0.8588
0.006493627093732357,0.99734,0.8617
0.002136841183528304,0.99554,0.8546
0.009426948614418507,0.99728,0.8657
0.0023787750396877527,0.99776,0.8641
0.011069799773395061,0.99742,0.8682
0.0008765201200731099,0.99712,0.8645
0.03562574088573456,0.99762,0.8601
0.006869462318718433,0.99762,0.8577
0.005793550051748753,0.9967,0.8571
0.011667425744235516,0.99648,0.8678
0.7441452741622925,0.943,0.6408
0.11641277372837067,0.90896,0.8487
0.05099122226238251,0.98604,0.8534
0.011298665776848793,0.99512,0.8695
0.002724570920690894,0.99738,0.8682
0.02317504957318306,0.99786,0.8676
0.03263668343424797,0.99712,0.8694
0.0019097698386758566,0.99776,0.8625
0.008447561413049698,0.99832,0.8711
0.0005365983815863729,0.99886,0.8681
